question,expected_chunk_ids,expected_document_ids,retrieved_top10,rank_of_first_relevant,recall@1,recall@3,recall@5,recall@10,mrr,hit@1,hit@3,hit@5,hit@10
Sistem əhəmiyyətli banklarda komplayens funksiyası ilə bağlı hansı struktur qurumları formalaşdırılmalıdır?,009aa733c2e8a69d2ccc41bf4_art_5_6,009aa733c2e8a69d2ccc41bf4,"009aa733c2e8a69d2ccc41bf4_art_5_6,Banklarda korporativ idarəetmə Standartları_art_16_28,Azərbaycan Respublikası Prezidentinin Fərmanı_art_12_20,Banklarda korporativ idarəetmə Standartları_art_7_16_part1,Öhdəlik daşıyan şəxslərin daxili nəzarət proqramının cavab verməli olduğu minimum Tələblər_art_3_13_part1,ba0d73daa9275fa1fe1e4694b_art_4_30,590-IIQ-Banklar haqqında_ch_VIII_art_57_93_part1,a416bd5767831ef5222712ecd_art_4_19_part4,Banklar Haqqında Qanun_ch_I_art_1_3_part3,ba0d73daa9275fa1fe1e4694b_art_3_35_part1",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Daşınmaz əsas vəsaitin hissə-hissə ödənilməsi yolu ilə satışına yalnız hansı şərtlərlə yol verilir?,Azərbaycan Respublikasının Mərkəzi Bankı - Bankların əsas vəsaitlərlə (əmlakla) apardıqları əməliyyatların tənzimlənməsi Qaydaları_art_7_8,Azərbaycan Respublikasının Mərkəzi Bankı - Bankların əsas vəsaitlərlə (əmlakla) apardıqları əməliyyatların tənzimlənməsi Qaydaları,"Azərbaycan Respublikasının Mərkəzi Bankı - Bankların əsas vəsaitlərlə (əmlakla) apardıqları əməliyyatların tənzimlənməsi Qaydaları_art_7_8,Azərbaycan Respublikasının Mərkəzi Bankı - Bankların əsas vəsaitlərlə (əmlakla) apardıqları əməliyyatların tənzimlənməsi Qaydaları_art_6_7,Azərbaycan Respublikasının Mərkəzi Bankı - Bankların əsas vəsaitlərlə (əmlakla) apardıqları əməliyyatların tənzimlənməsi Qaydaları_art_5_6,Banklar Haqqında Qanun_ch_VIII_81_part7,Banklar Haqqında Qanun_ch_X_art_81_124,590-IIQ-Banklar haqqında_ch_X_art_81_129,Cinayət yolu ilə əldə edilmiş əmlakın leqallaşdırılmasına və terrorçuluğun maliyyələşdirilməsinə qarşı mübarizə haqqında_art_1_2_part1,Məcəllə_art_1_2_part1,Cinayət yolu ilə əldə edilmiş əmlakın leqallaşdırılmasına və terrorçuluğun maliyyələşdirilməsinə qarşı mübarizə haqqında_art_3_7,Məcəllə_art_3_7",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
"Ləğvedici kreditordan asılı səbəblərdən öhdəliyi yerinə yetirə bilmədikdə, ödənilməmiş məbləğ hara köçürülməlidir?",_Dövlət qeydiyyatına alınmışdır__art_13_14_part2,_Dövlət qeydiyyatına alınmışdır_,"_Dövlət qeydiyyatına alınmışdır__art_13_14_part2,_Dövlət qeydiyyatına alınmışdır__art_13_14_part1,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_31_37,590-IIQ-Banklar haqqında_ch_X_art_87_135,Banklar Haqqında Qanun_ch_X_art_87_130,590-IIQ-Banklar haqqında_ch_VIII_art_57_89,Banklar Haqqında Qanun_ch_X_art_71_111_part1,590-IIQ-Banklar haqqında_ch_X_art_71_116_part1,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_32_38,590-IIQ-Banklar haqqında_ch_X_art_78_126",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Makroprudensial alətlərin seçilməsi mərhələsində hansı amillərə uyğun olaraq alətlər müəyyən edilir?,a416bd5767831ef5222712ecd_art_2_17,a416bd5767831ef5222712ecd,"a416bd5767831ef5222712ecd_art_2_17,a416bd5767831ef5222712ecd_art_4_19_part1,a416bd5767831ef5222712ecd_art_3_18,a416bd5767831ef5222712ecd_art_4_19_part5,a416bd5767831ef5222712ecd_art_4_19_part2,a416bd5767831ef5222712ecd_art_3_11,a416bd5767831ef5222712ecd_art_4_19_part3,a416bd5767831ef5222712ecd_art_6_13_part1,a416bd5767831ef5222712ecd_art_4_19_part6,a416bd5767831ef5222712ecd_art_2_3",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
İnvestisiya şirkətinin nizamnamə kapitalının formalaşdırılması zamanı daxil olmuş pul vəsaitləri emissiyanın yekunları təsdiqlənənədək harada saxlanıla bilər?,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin nizamnamə kapitalının minimum miqdarı və onun formalaşdırılması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin nizamnamə kapitalının minimum miqdarı və onun formalaşdırılması haqqında Qaydalar”ın təsdiq edilməsi barədə,"“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin nizamnamə kapitalının minimum miqdarı və onun formalaşdırılması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_4_12_part1,Azərbaycan Respublikası Prezidentinin Fərmanı_art_15_25_part2,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin nizamnamə kapitalının minimum miqdarı və onun formalaşdırılması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_2,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_4_68,Bank Hesabları Qaydası_art_4_68,Azərbaycan Respublikasının Mərkəzi Bankı - Bankların əsas vəsaitlərlə (əmlakla) apardıqları əməliyyatların tənzimlənməsi Qaydaları_art_3_4,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_4_12_part2,Nizamnamə kapitalında dövlətə məxsus səhmlər olan bankların və bank olmayan kredit təşkilatlarının idarə edilməsində dövlətin iştirakı qaydası haqqında_art_1_2,Azərbaycan Respublikası Prezidentinin Fərmanı_art_15_25_part1",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Pərakəndə risklər üzrə risk çəkisinin 75% olaraq müəyyən edilməsi üçün hansı şərtlərin hamısı ödənilməlidir?,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_5_14,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə,"“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_5_14,f15fd85d-3c4e-4d87-aa78-8367ca166daf_art_5_10_part2,1dfb892e-6204-4404-9166-c861f06996fa_art_7_13_part1,8a4d0220-9312-4ef2-88e8-c65b607a186a_art_5_12_part1,faa09ce5-3d98-48b1-ac48-e81ca3d9d4e7_art_5_12_part1,f15fd85d-3c4e-4d87-aa78-8367ca166daf_art_5_10_part1,d290a5c47f251d932318feaec_art_3_3_part2,1dfb892e-6204-4404-9166-c861f06996fa_art_7_13_part2,baab9bc790127f849f8ac1040_intro_1_part21,faa09ce5-3d98-48b1-ac48-e81ca3d9d4e7_art_2_8_part2",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kredit ittifaqının üzvlərinə verdiyi təminatsız kreditlərin maksimum məbləği normativi hansı həddə bərabər və ya ondan çox olmalıdır?,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_8_12,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında,"“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_8_12,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_3_7,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_7_11,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_5_9,Banklarda əməliyyat risklərinin idarə edilməsi Qaydası_art_3_8_part1,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_10_29,d6a9834a-d9f7-49f3-abff-14cd901c615d_art_3_8_part1,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_4_8,f15fd85d-3c4e-4d87-aa78-8367ca166daf_art_2_6,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_IV_art_2_82",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
İcarəyə verən tərəfindən maliyyə hesabatlarında maliyyə icarəsi üzrə hansı məlumatlar açıqlanmalıdır?,05dc79d9-43f7-4a71-aa62-709a43c03f7d_art_6_7,05dc79d9-43f7-4a71-aa62-709a43c03f7d,"05dc79d9-43f7-4a71-aa62-709a43c03f7d_art_6_7,05dc79d9-43f7-4a71-aa62-709a43c03f7d_art_4_5,05dc79d9-43f7-4a71-aa62-709a43c03f7d_art_5_6,05dc79d9-43f7-4a71-aa62-709a43c03f7d_art_3_4,05dc79d9-43f7-4a71-aa62-709a43c03f7d_art_2_3,Azərbaycan Respublikası Prezidentinin Fərmanı_art_15_25_part2,Azərbaycan Respublikası Prezidentinin Fərmanı_art_15_25_part1,590-IIQ-Banklar haqqında_ch_V_art_45_66,“Dövlət qeydiyyatına alınmışdır_art_9_13,Banklar Haqqında Qanun_ch_V_art_45_66",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
İnformasiya sisteminə valyuta mübadiləsi əməliyyatlarına dair hansı məlumatlar daxil edilir?,3df76b8c-0902-46c3-86d9-7274e5a85bfa_art_7_11_part1,3df76b8c-0902-46c3-86d9-7274e5a85bfa,"3df76b8c-0902-46c3-86d9-7274e5a85bfa_art_7_11_part1,3df76b8c-0902-46c3-86d9-7274e5a85bfa_art_1_5,Valyuta tənzimi haqqında_art_16_101,3df76b8c-0902-46c3-86d9-7274e5a85bfa_art_2_3,096312ee-c41c-4c1f-9edd-baf5f3187758_art_7_25,3df76b8c-0902-46c3-86d9-7274e5a85bfa_art_7_11_part2,096312ee-c41c-4c1f-9edd-baf5f3187758_art_6_24,096312ee-c41c-4c1f-9edd-baf5f3187758_art_6_33,Bank Şöbələri və Valyuta Qaydası_art_3_7,096312ee-c41c-4c1f-9edd-baf5f3187758_art_4_21_part2",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Mənfəət və ya zərər hesablarında ədalətli dəyərlə ölçülmüş kredit portfeli hansı valyutada və hansı ölçü vahidində göstərilir?,93968292987fc27975a90fcfd_art_4_38,93968292987fc27975a90fcfd,"93968292987fc27975a90fcfd_art_3_53,93968292987fc27975a90fcfd_art_4_34,93968292987fc27975a90fcfd_art_3_56,93968292987fc27975a90fcfd_art_4_38,93968292987fc27975a90fcfd_art_4_30,93968292987fc27975a90fcfd_art_4_26,93968292987fc27975a90fcfd_art_4_22,93968292987fc27975a90fcfd_art_2_58,09b9304488242be054f8c2eb6_intro_1_part14,58696c0de75462383dba38398_intro_1_part13",4,0.0,0.0,1.0,1.0,0.25,0,0,1,1
Statistik vahid nağd xarici valyuta əməliyyatları hesabatını Mərkəzi Banka hansı müddətdə təqdim etməlidir?,Azərbaycan Respublikası Prezidentinin Fərmanı_art_3_9_part1,Azərbaycan Respublikası Prezidentinin Fərmanı,"Azərbaycan Respublikası Prezidentinin Fərmanı_art_3_9_part1,Azərbaycan Respublikası Prezidentinin Fərmanı_art_4_14_part1,“Fiziki şəxslərin bank hesablarından Azərbaycan Respublikasından kənara köçürülən xarici valyuta haqqında statistik hesabatın tərtibi və təqdim edilməsinə dair Təlimat”ın təsdiq edilməsi barədə_art_3_6,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_3_8,8a4d0220-9312-4ef2-88e8-c65b607a186a_art_4_19_part1,faa09ce5-3d98-48b1-ac48-e81ca3d9d4e7_art_4_19_part1,Azərbaycan Respublikası Prezidentinin Fərmanı_art_1_4,Azərbaycan Respublikası Prezidentinin Fərmanı_art_2_5_part1,096312ee-c41c-4c1f-9edd-baf5f3187758_art_7_25,Azərbaycan Respublikası Prezidentinin Fərmanı_art_2_3",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Əmanətlər üzrə hesablanmış faizlərin ödənilməsi zamanı hansı mühasibat yazılışı verilir?,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_3_7,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları,"Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_3_7,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_2_6,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_2_3,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_1_5,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_2_21,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_4_8,Banklarda korporativ idarəetmə Standartları_art_1_37_part1,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_12_462,Əmanətlərin sığortalanması haqqında_ch_I_art_2_4_part1,beaf2f3b-d7c9-4377-8d69-d29758699119_art_6_36_part1",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Baş kitabın bankın idarə olunmasında hansı əsas funksiyaları var və o hansı istifadəçilər üçün hesabatların əsasını təşkil edir?,_Dövlət qeydiyyatına alınmışdır_art_13_22,_Dövlət qeydiyyatına alınmışdır,"_Dövlət qeydiyyatına alınmışdır_art_13_22,_Dövlət qeydiyyatına alınmışdır_art_8_10_part2,_Dövlət qeydiyyatına alınmışdır_art_7_9,Banklarda korporativ idarəetmə Standartları_art_12_22,Banklarda korporativ idarəetmə Standartları_art_3_9_part2,_Dövlət qeydiyyatına alınmışdır_art_10_14_part2,Banklarda korporativ idarəetmə Standartları_art_3_9_part1,_Dövlət qeydiyyatına alınmışdır_art_9_12_part2,1e1594e275bb96ef2c75aa1e8_art_1_2,Banklarda korporativ idarəetmə Standartları_art_2_7_part1",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Banklar maliyyə hesabatlarının surətini ""Audit hesabatı"" ilə birlikdə Milli Banka hansı müddət ərzində təqdim etməlidirlər?",«Dövlət qeydiyyatına alınmışdır»_art_8_8,«Dövlət qeydiyyatına alınmışdır»,"«Dövlət qeydiyyatına alınmışdır»_art_8_8,Banklar Haqqında Qanun_ch_V_art_45_66,590-IIQ-Banklar haqqında_ch_V_art_45_66,Banklar Haqqında Qanun_ch_XI_art_4_185_part1,590-IIQ-Banklar haqqında_ch_X_art_4_191_part1,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_3_76,Banklar Haqqında Qanun_ch_XI_art_4_183_part1,590-IIQ-Banklar haqqında_ch_X_art_4_189_part1,“Dövlət qeydiyyatına alınmışdır_art_9_13,Öhdəlik daşıyan şəxslərin daxili nəzarət proqramının cavab verməli olduğu minimum Tələblər_art_5_17_part2",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Texniki və təmir xidmətləri üzrə daxilolmalar və ödənişlər hansı kodlarla təsnif edilir?,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_3_54,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə,"“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_3_419,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_3_54,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_54_461,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_1_2_part2,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_123_376_part4,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_13_32,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_3_7_part1,beaf2f3b-d7c9-4377-8d69-d29758699119_art_7_12_part3,4a6fbf3ba5bf66fda98b121c7_art_2_6_part2,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_50_457",2,0.0,1.0,1.0,1.0,0.5,0,1,1,1
Mənfəət və zərər haqqında hesabatda gəlir və xərc maddələri hansı hallarda əvəzləşdirilə bilər?,“Dövlət qeydiyyatına alınmışdır_art_12_17,“Dövlət qeydiyyatına alınmışdır,"“Dövlət qeydiyyatına alınmışdır_art_12_17,“Dövlət qeydiyyatına alınmışdır_art_5_8_part2,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_57_120_part1,“Dövlət qeydiyyatına alınmışdır_art_4_6_part2,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_II_art_13_16,Banklar Haqqında Qanun_ch_XI_art_4_183_part1,590-IIQ-Banklar haqqında_ch_X_art_4_189_part1,“Dövlət qeydiyyatına alınmışdır_art_4_6_part1,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_9_16_part4,93968292987fc27975a90fcfd_art_2_58",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Təxirə salınmış xərclər hesabında hansı xərclərin uçotu aparılır və bu xərclər necə uçotdan silinir?,“Dövlət qeydiyyatına alınmışdır”_art_3_4,“Dövlət qeydiyyatına alınmışdır”,"“Dövlət qeydiyyatına alınmışdır”_art_3_4,“QEYDƏ ALINMIŞDIR” “TƏSDİQ EDİRƏM”_art_4_5,“Dövlət qeydiyyatına alınmışdır_art_5_8_part2,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının bank sistemində ödəniş vasitələrinin maliyyə hesabatlarında uçotu Qaydaları_art_5_7,6c51a485-6986-4257-b6e0-25475732f1dc_art_9_13_part1,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının bank sistemində ödəniş vasitələrinin maliyyə hesabatlarında uçotu Qaydaları_art_3_5,93968292987fc27975a90fcfd_art_4_6_part6,_Dövlət qeydiyyatına alınmışdır_art_15_26_part1,6c51a485-6986-4257-b6e0-25475732f1dc_art_9_13_part2,05dc79d9-43f7-4a71-aa62-709a43c03f7d_art_5_6",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Fiziki şəxslərin bank hesablarından hansı minimum məbləğdən başlayaraq xarici valyuta köçürmələri statistik hesabata daxil edilir?,“Fiziki şəxslərin bank hesablarından Azərbaycan Respublikasından kənara köçürülən xarici valyuta haqqında statistik hesabatın tərtibi və təqdim edilməsinə dair Təlimat”ın təsdiq edilməsi barədə_art_2_5,“Fiziki şəxslərin bank hesablarından Azərbaycan Respublikasından kənara köçürülən xarici valyuta haqqında statistik hesabatın tərtibi və təqdim edilməsinə dair Təlimat”ın təsdiq edilməsi barədə,"“Fiziki şəxslərin bank hesablarından Azərbaycan Respublikasından kənara köçürülən xarici valyuta haqqında statistik hesabatın tərtibi və təqdim edilməsinə dair Təlimat”ın təsdiq edilməsi barədə_art_3_6,“Fiziki şəxslərin bank hesablarından Azərbaycan Respublikasından kənara köçürülən xarici valyuta haqqında statistik hesabatın tərtibi və təqdim edilməsinə dair Təlimat”ın təsdiq edilməsi barədə_art_2_5,“Fiziki şəxslərin bank hesablarından Azərbaycan Respublikasından kənara köçürülən xarici valyuta haqqında statistik hesabatın tərtibi və təqdim edilməsinə dair Təlimat”ın təsdiq edilməsi barədə_art_1_4,“Fiziki şəxslərin bank hesablarından Azərbaycan Respublikasından kənara köçürülən xarici valyuta haqqında statistik hesabatın tərtibi və təqdim edilməsinə dair Təlimat”ın təsdiq edilməsi barədə_art_1_2,Azərbaycan Respublikası Prezidentinin Fərmanı_art_2_12,Azərbaycan Respublikası Prezidentinin Fərmanı_art_3_13,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_6_part1,“Fiziki şəxslərin bank hesablarından Azərbaycan Respublikasından kənara köçürülən xarici valyuta haqqında statistik hesabatın tərtibi və təqdim edilməsinə dair Təlimat”ın təsdiq edilməsi barədə_intro_1,Azərbaycan Respublikası Prezidentinin Fərmanı_art_2_5_part1,Azərbaycan Respublikası Prezidentinin Fərmanı_art_2_5_part3",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Balansdankənar əməliyyatlar bank riskinin mövcudluğuna görə hansı iki qrupa təsnifləşdirilir?,“QEYDƏ ALINMIŞDIR” “TƏSDİQ EDİRƏM”_art_3_4,“QEYDƏ ALINMIŞDIR” “TƏSDİQ EDİRƏM”,"“QEYDƏ ALINMIŞDIR” “TƏSDİQ EDİRƏM”_art_3_4,“QEYDƏ ALINMIŞDIR” “TƏSDİQ EDİRƏM”_art_2_3,“QEYDƏ ALINMIŞDIR” “TƏSDİQ EDİRƏM”_art_4_5,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_2_6,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_9_16_part3,baab9bc790127f849f8ac1040_intro_1_part22,Müştəri Uyğunluğu və Risk Qiymətləndirməsi Qaydaları_art_3_8_part3,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_27_46_part1,Cinayət yolu ilə əldə edilmiş əmlakın leqallaşdırılmasına və terrorçuluğun maliyyələşdirilməsinə qarşı mübarizə haqqında_art_1_2_part2,Məcəllə_art_1_2_part2",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bu Qaydaların qüvvəyə minməsi ilə əlaqədar hansı əvvəlki sənəd öz qüvvəsini itirmiş hesab edilir?,“QEYDƏ ALINMIŞDIR”_art_6_7,“QEYDƏ ALINMIŞDIR”,"“QEYDƏ ALINMIŞDIR”_art_6_7,05dc79d9-43f7-4a71-aa62-709a43c03f7d_art_7_8,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_art_2_108_part1,“QEYDƏ ALINMIŞDIR” “TƏSDİQ EDİRƏM”_art_6_7,“Dövlət qeydiyyatına alınmışdır_art_22_27,4a6fbf3ba5bf66fda98b121c7_art_2_3,Azərbaycan Respublikasının Mərkəzi Bankı - Bankların əsas vəsaitlərlə (əmlakla) apardıqları əməliyyatların tənzimlənməsi Qaydaları_art_8_9,“Dövlət qeydiyyatına alınmışdır”_art_4_5,Banklarda əməliyyat risklərinin idarə edilməsi Qaydası_art_2_3,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_3_4",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bu Qaydalarda ""kənar auditor"" anlayışı hansı mənanı ifadə edir?",“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_7,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə,"“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_7,«Dövlət qeydiyyatına alınmışdır»_art_2_2,590-IIQ-Banklar haqqında_ch_V_art_44_65,Banklar Haqqında Qanun_ch_V_art_44_65,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_8,«Dövlət qeydiyyatına alınmışdır»_art_6_6,«Dövlət qeydiyyatına alınmışdır»_art_5_5,Auditor xidməti haqqında_art_13_14,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_9,Banklarda korporativ idarəetmə Standartları_art_1_42_part5",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bu Qərardan irəli gələn məsələlərin həlli hansı struktur bölmə üzərinə tapşırılıb?,“İpoteka örtüyünün reyestrinin aparılması və sərəncamçı tərəfindən ipoteka örtüyünün yoxlanılmasının nəticələri barədə hesabata dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“İpoteka örtüyünün reyestrinin aparılması və sərəncamçı tərəfindən ipoteka örtüyünün yoxlanılmasının nəticələri barədə hesabata dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə,"dd1aa268-4de2-48ab-8953-c87d3f1c74e3_art_3_4,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“İpoteka örtüyünün reyestrinin aparılması və sərəncamçı tərəfindən ipoteka örtüyünün yoxlanılmasının nəticələri barədə hesabata dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3,“İpoteka örtüyünün reyestrinin aparılması və sərəncamçı tərəfindən ipoteka örtüyünün yoxlanılmasının nəticələri barədə hesabata dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_2_3",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
