question,expected_chunk_ids,expected_document_ids,retrieved_top10,rank_of_first_relevant,recall@1,recall@3,recall@5,recall@10,mrr,hit@1,hit@3,hit@5,hit@10
Đstiqraz vərəqəsinin sertifikatında əks olunmalı rekvizitlərin göstərilməsi qaydası hansı digər qiymətli kağız növlərinə də şamil edilir?,Azərbaycan Respublikasının Mərkəzi Bankı - Sənədləşdirilmiş emissiya qiymətli kağızların sertifikatlarının məcburi rekvizitləri_art_5_6,Azərbaycan Respublikasının Mərkəzi Bankı - Sənədləşdirilmiş emissiya qiymətli kağızların sertifikatlarının məcburi rekvizitləri,"Azərbaycan Respublikasının Mərkəzi Bankı - Sənədləşdirilmiş emissiya qiymətli kağızların sertifikatlarının məcburi rekvizitləri_art_5_6,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_208,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_10,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_7_124,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_6_212,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_6_21,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_5_20,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_62_79,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_10_216,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_16_222",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Müvəqqəti cari hesab üzrə hansı əməliyyatların aparılmasına icazə verilir?,Bank Hesabları Qaydası_art_1_65,Bank Hesabları Qaydası,"Valyuta tənzimi haqqında_art_1_48,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_1_65,Bank Hesabları Qaydası_art_1_65,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_12_31,Bank Hesabları Qaydası_art_12_31,590-IIQ-Banklar haqqında_ch_II_10,Banklar Haqqında Qanun_ch_II_10,Valyuta tənzimi haqqında_art_1_43,096312ee-c41c-4c1f-9edd-baf5f3187758_art_4_51,Bank Hesabları Qaydası_art_18_61",3,0.0,1.0,1.0,1.0,0.3333333333333333,0,1,1,1
Bank şöbəsi əsasnaməsinə uyğun olaraq hansı fəaliyyət növlərini həyata keçirə bilər?,Bank Şöbələri və Valyuta Qaydası_art_2_6,Bank Şöbələri və Valyuta Qaydası,"590-IIQ-Banklar haqqında_ch_V_63,Banklar Haqqında Qanun_ch_V_63,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_12_31,Bank Hesabları Qaydası_art_12_31,590-IIQ-Banklar haqqında_ch_IV_49,Banklar Haqqında Qanun_ch_IV_49,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_art_1_107,590-IIQ-Banklar haqqında_ch_II_10,Banklar Haqqında Qanun_ch_II_10,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_V_art_34_41",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Ödəniş sisteminə daxil edilmiş ödəniş sərəncamı hansı andan etibarən geri götürülə bilməz?,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_46_52,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında,"Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_46_52,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_28_34,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_3_18,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_IV_art_4_84,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_117_370,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_66_117,1dfb892e-6204-4404-9166-c861f06996fa_art_1_60,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_16_395,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_16_222,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_6_212",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Ödəniş əməliyyatının aşağı riskli hesab edilməsi üçün hansı şərtlərin hamısı ödənilməlidir?,c8ef8b99-7b1c-442c-bf14-1f015ec0cc8e_art_4_5,c8ef8b99-7b1c-442c-bf14-1f015ec0cc8e,"6c51a485-6986-4257-b6e0-25475732f1dc_art_4_18,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_26_45,ba0d73daa9275fa1fe1e4694b_art_1_31,9018b71b0859bc7a490ea0f22_art_1_22,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_25_44,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_27_43,1dfb892e-6204-4404-9166-c861f06996fa_art_3_77,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_2_21,096312ee-c41c-4c1f-9edd-baf5f3187758_art_4_51,9018b71b0859bc7a490ea0f22_art_4_25",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Hüquqi şəxs kimi dövlət qeydiyyatına alınması haqqında şəhadətnamədə hansı əsas rekvizitlər göstərilir?,dd1aa268-4de2-48ab-8953-c87d3f1c74e3_art_3_16,dd1aa268-4de2-48ab-8953-c87d3f1c74e3,"dd1aa268-4de2-48ab-8953-c87d3f1c74e3_art_3_16,dd1aa268-4de2-48ab-8953-c87d3f1c74e3_art_7_20,096312ee-c41c-4c1f-9edd-baf5f3187758_art_1_28,096312ee-c41c-4c1f-9edd-baf5f3187758_art_6_12,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_2_17,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_10_53,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_1_91,Bank Hesabları Qaydası_art_1_91,Bank Hesabları Qaydası_art_10_53,_Dövlət qeydiyyatına alınmışdır_art_16_28",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
İstehlakçı istehlak krediti müqaviləsindən neçə gün ərzində səbəb göstərmədən imtina edə bilər və bu zaman hansı ödənişləri etməlidir?,İstehlak krediti müqaviləsi üzrə standart məlumatlandırma forması_art_3_4_part1,İstehlak krediti müqaviləsi üzrə standart məlumatlandırma forması,"İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_1_31,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_137_159,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_9_30,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_2_32,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_4_19,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_15_69,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_8_26,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_3_18,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_123_145,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_3_33",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Qiymətli kağızların satın alınmasının başlanılmasından neçə iş günü əvvəl emitent Komitəyə hansı məlumatları təqdim etməlidir?,“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_9,“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə,"“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_9,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_II_art_2_44,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_61_78,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_11_26,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_29_235,8a4d0220-9312-4ef2-88e8-c65b607a186a_art_3_4,faa09ce5-3d98-48b1-ac48-e81ca3d9d4e7_art_3_4,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_78_96,590-IIQ-Banklar haqqında_ch_X_art_69_114,Banklar Haqqında Qanun_ch_X_art_69_109",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Sistem əhəmiyyətli banklarda komplayens funksiyası ilə bağlı hansı struktur qurumları formalaşdırılmalıdır?,009aa733c2e8a69d2ccc41bf4_art_5_6,009aa733c2e8a69d2ccc41bf4,"009aa733c2e8a69d2ccc41bf4_art_5_6,ba0d73daa9275fa1fe1e4694b_art_1_31,9018b71b0859bc7a490ea0f22_art_2_75,590-IIQ-Banklar haqqında_ch_IV_49,Banklar Haqqında Qanun_ch_IV_49,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_IV_22,ba0d73daa9275fa1fe1e4694b_art_2_60,590-IIQ-Banklar haqqında_ch_III_31,Banklar Haqqında Qanun_ch_III_31,9018b71b0859bc7a490ea0f22_art_1_74",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Daşınmaz əsas vəsaitin hissə-hissə ödənilməsi yolu ilə satışına yalnız hansı şərtlərlə yol verilir?,Azərbaycan Respublikasının Mərkəzi Bankı - Bankların əsas vəsaitlərlə (əmlakla) apardıqları əməliyyatların tənzimlənməsi Qaydaları_art_7_8,Azərbaycan Respublikasının Mərkəzi Bankı - Bankların əsas vəsaitlərlə (əmlakla) apardıqları əməliyyatların tənzimlənməsi Qaydaları,"Valyuta tənzimi haqqında_art_3_24,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_1_13,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_1_65,Bank Hesabları Qaydası_art_1_65,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_34_240,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_7_18,Valyuta tənzimi haqqında_art_8_69,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_3_15,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_8_214,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_IV_art_5_85",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Ləğvedici kreditordan asılı səbəblərdən öhdəliyi yerinə yetirə bilmədikdə, ödənilməmiş məbləğ hara köçürülməlidir?",_Dövlət qeydiyyatına alınmışdır__art_13_14_part2,_Dövlət qeydiyyatına alınmışdır_,"İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_15_69,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_3_67,Bank Hesabları Qaydası_art_3_67,98a6608d0eb4e83b612fde01f_art_1_36,Valyuta tənzimi haqqında_art_2_44,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_4_19,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_1_13,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_1_31,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_6_212,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_9_21",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Makroprudensial alətlərin seçilməsi mərhələsində hansı amillərə uyğun olaraq alətlər müəyyən edilir?,a416bd5767831ef5222712ecd_art_2_17,a416bd5767831ef5222712ecd,"a416bd5767831ef5222712ecd_art_2_17,a416bd5767831ef5222712ecd_art_3_18,feeb62eb12b5c144caa99818e_art_1_2,5b725bb224d33e2085294c793_art_3_20,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_4_63,096312ee-c41c-4c1f-9edd-baf5f3187758_art_4_51,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_IV_22,a416bd5767831ef5222712ecd_art_1_16,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_23_42,Bank Hesabları Qaydası_art_23_42",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
İnvestisiya şirkətinin nizamnamə kapitalının formalaşdırılması zamanı daxil olmuş pul vəsaitləri emissiyanın yekunları təsdiqlənənədək harada saxlanıla bilər?,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin nizamnamə kapitalının minimum miqdarı və onun formalaşdırılması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin nizamnamə kapitalının minimum miqdarı və onun formalaşdırılması haqqında Qaydalar”ın təsdiq edilməsi barədə,"“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_11_26,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_art_1_107,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_208,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_4_19,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_249_277,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_158_181,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_50_67,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_9_23,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_1_65,Bank Hesabları Qaydası_art_1_65",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Pərakəndə risklər üzrə risk çəkisinin 75% olaraq müəyyən edilməsi üçün hansı şərtlərin hamısı ödənilməlidir?,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_5_14,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə,"Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_27_43,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_25_44,baab9bc790127f849f8ac1040_art_3_41,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_26_45,9018b71b0859bc7a490ea0f22_art_4_25,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_50_67,6c51a485-6986-4257-b6e0-25475732f1dc_art_6_10,6c51a485-6986-4257-b6e0-25475732f1dc_art_4_18,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_26_143,ba0d73daa9275fa1fe1e4694b_art_2_28",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kredit ittifaqının üzvlərinə verdiyi təminatsız kreditlərin maksimum məbləği normativi hansı həddə bərabər və ya ondan çox olmalıdır?,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_8_12,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında,"“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_8_12,6c51a485-6986-4257-b6e0-25475732f1dc_art_6_10,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_7_11,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_II_art_1_28,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_4_8,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_19_136,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_21_274,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_87_340,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_I_art_2_5,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_1_48",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
İcarəyə verən tərəfindən maliyyə hesabatlarında maliyyə icarəsi üzrə hansı məlumatlar açıqlanmalıdır?,05dc79d9-43f7-4a71-aa62-709a43c03f7d_art_6_7,05dc79d9-43f7-4a71-aa62-709a43c03f7d,"05dc79d9-43f7-4a71-aa62-709a43c03f7d_art_6_7,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_177,Dənizkənarı Bulvar İdarəsinin fəaliyyətinin təmin edilməsi haqqında_art_14_20,“Dövlət qeydiyyatına alınmışdır_art_16_21,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_17_73,“Dövlət qeydiyyatına alınmışdır_art_13_18,511cdc58f232d5d9395551ae8_art_1_20,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_XI_77,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_18_61,Bank Hesabları Qaydası_art_18_61",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
İnformasiya sisteminə valyuta mübadiləsi əməliyyatlarına dair hansı məlumatlar daxil edilir?,3df76b8c-0902-46c3-86d9-7274e5a85bfa_art_7_11_part1,3df76b8c-0902-46c3-86d9-7274e5a85bfa,"9018b71b0859bc7a490ea0f22_art_9_69,9018b71b0859bc7a490ea0f22_art_6_57,3df76b8c-0902-46c3-86d9-7274e5a85bfa_art_2_3,9018b71b0859bc7a490ea0f22_art_7_44,3df76b8c-0902-46c3-86d9-7274e5a85bfa_art_1_2,096312ee-c41c-4c1f-9edd-baf5f3187758_art_4_51,Valyuta tənzimi haqqında_art_5_26,590-IIQ-Banklar haqqında_ch_V_63,Banklar Haqqında Qanun_ch_V_63,“QEYDƏ ALINMIŞDIR”_art_3_4",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Mənfəət və ya zərər hesablarında ədalətli dəyərlə ölçülmüş kredit portfeli hansı valyutada və hansı ölçü vahidində göstərilir?,93968292987fc27975a90fcfd_art_4_38,93968292987fc27975a90fcfd,"93968292987fc27975a90fcfd_art_4_38,93968292987fc27975a90fcfd_art_4_34,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_7_22,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_17_73,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_5_20,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_6_21,93968292987fc27975a90fcfd_art_4_30,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_II_art_4_37,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_93,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_3_7",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Statistik vahid nağd xarici valyuta əməliyyatları hesabatını Mərkəzi Banka hansı müddətdə təqdim etməlidir?,Azərbaycan Respublikası Prezidentinin Fərmanı_art_3_9_part1,Azərbaycan Respublikası Prezidentinin Fərmanı,"AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_3_76,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_VII_art_43_53,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_XI_77,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_126_148,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_35_288,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_106_359,3df76b8c-0902-46c3-86d9-7274e5a85bfa_art_2_3,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_95_113,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_15_221,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_26_41",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Əmanətlər üzrə hesablanmış faizlərin ödənilməsi zamanı hansı mühasibat yazılışı verilir?,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_3_7,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları,"Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_2_6,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_3_7,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_1_5,Azərbaycan Respublikasının Mərkəzi Bankı - Azərbaycan Respublikasının Bank sistemində əmanətlərin (depozitlərin) uçot Qaydaları_art_4_8,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_19_136,“Kredit ittifaqlarının prudensial tənzimlənməsi Qaydaları”nın təsdiq edilməsi haqqında_art_2_21,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_16_222,6c51a485-6986-4257-b6e0-25475732f1dc_art_4_18,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_208,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_12_218",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
